x,y,stable
0.31999999999999984,0.3599999999999999,0.0
0.31999999999999984,0.3799999999999999,0.0
0.31999999999999984,0.3999999999999999,0.0
0.31999999999999984,0.41999999999999993,0.0
0.31999999999999984,0.43999999999999995,0.0
0.31999999999999984,0.45999999999999996,0.0
0.31999999999999984,0.48,0.0
0.31999999999999984,0.5,0.0
0.31999999999999984,0.52,0.0
0.31999999999999984,0.54,0.0
0.31999999999999984,0.56,0.0
0.31999999999999984,0.5800000000000001,0.0
0.31999999999999984,0.6000000000000001,0.0
0.31999999999999984,0.6200000000000001,0.0
0.31999999999999984,0.6400000000000001,0.0
0.31999999999999984,0.6600000000000001,0.0
0.31999999999999984,0.6800000000000002,0.0
0.31999999999999984,0.7000000000000002,0.0
0.31999999999999984,0.7200000000000002,0.0
0.31999999999999984,0.7400000000000002,0.0
0.31999999999999984,0.7600000000000002,0.0
0.31999999999999984,0.7800000000000002,0.0
0.31999999999999984,0.8000000000000003,0.0
0.31999999999999984,0.8199999999999998,0.0
0.31999999999999984,0.8399999999999999,0.0
0.31999999999999984,0.8599999999999999,0.0
0.31999999999999984,0.8799999999999999,0.0
0.31999999999999984,0.8999999999999999,0.0
0.31999999999999984,0.9199999999999999,0.0
0.31999999999999984,0.94,0.0
0.31999999999999984,0.96,0.0
0.31999999999999984,0.98,0.0
0.31999999999999984,1.0,0.0
0.31999999999999984,1.02,0.0
0.31999999999999984,1.04,0.0
0.31999999999999984,1.06,0.0
0.31999999999999984,1.08,0.0
0.31999999999999984,1.1,0.0
0.31999999999999984,1.12,0.0
0.31999999999999984,1.1400000000000001,0.0
0.31999999999999984,1.1600000000000001,0.0
0.31999999999999984,1.1800000000000002,0.0
0.31999999999999984,1.2000000000000002,0.0
0.31999999999999984,1.2200000000000002,0.0
0.31999999999999984,1.2400000000000002,0.0
0.31999999999999984,1.2600000000000002,0.0
0.31999999999999984,1.2800000000000002,0.0
0.31999999999999984,1.3000000000000003,0.0
0.31999999999999984,1.3200000000000003,0.0
0.31999999999999984,1.3399999999999999,0.0
0.31999999999999984,1.3599999999999999,0.0
0.31999999999999984,1.38,0.0
0.31999999999999984,1.4,0.0
0.31999999999999984,1.42,0.0
0.31999999999999984,1.44,0.0
0.31999999999999984,1.46,0.0
0.31999999999999984,1.48,0.0
0.31999999999999984,1.5,0.0
0.31999999999999984,1.52,0.0
0.31999999999999984,1.54,0.0
0.31999999999999984,1.56,0.0
0.31999999999999984,1.58,0.0
0.31999999999999984,1.6,0.0
0.31999999999999984,1.62,0.0
0.31999999999999984,1.6400000000000001,0.0
0.31999999999999984,1.6600000000000001,0.0
0.31999999999999984,1.6800000000000002,0.0
0.31999999999999984,1.7000000000000002,0.0
0.31999999999999984,1.7200000000000002,0.0
0.31999999999999984,1.7400000000000002,0.0
0.31999999999999984,1.7600000000000002,0.0
0.31999999999999984,1.7800000000000002,0.0
0.31999999999999984,1.8000000000000003,0.0
0.31999999999999984,1.8200000000000003,0.0
0.31999999999999984,1.8399999999999999,0.0
0.31999999999999984,1.8599999999999999,0.0
0.31999999999999984,1.88,0.0
0.31999999999999984,1.9,0.0
0.31999999999999984,1.92,0.0
0.31999999999999984,1.94,0.0
0.31999999999999984,1.96,0.0
0.31999999999999984,1.98,0.0
0.31999999999999984,2.0,0.0
0.33999999999999986,-2.0,0.0
0.33999999999999986,-1.98,0.0
0.33999999999999986,-1.96,0.0
0.33999999999999986,-1.94,0.0
0.33999999999999986,-1.92,0.0
0.33999999999999986,-1.9,0.0
0.33999999999999986,-1.88,0.0
0.33999999999999986,-1.8599999999999999,0.0
0.33999999999999986,-1.84,0.0
0.33999999999999986,-1.82,0.0
0.33999999999999986,-1.8,0.0
0.33999999999999986,-1.78,0.0
0.33999999999999986,-1.76,0.0
0.33999999999999986,-1.74,0.0
0.33999999999999986,-1.72,0.0
0.33999999999999986,-1.7,0.0
0.33999999999999986,-1.68,0.0
0.33999999999999986,-1.66,0.0
0.33999999999999986,-1.6400000000000001,0.0
0.33999999999999986,-1.62,0.0
0.33999999999999986,-1.6,0.0
0.33999999999999986,-1.58,0.0
0.33999999999999986,-1.56,0.0
0.33999999999999986,-1.54,0.0
0.33999999999999986,-1.52,0.0
0.33999999999999986,-1.5,0.0
0.33999999999999986,-1.48,0.0
0.33999999999999986,-1.46,0.0
0.33999999999999986,-1.44,0.0
0.33999999999999986,-1.42,0.0
0.33999999999999986,-1.4,0.0
0.33999999999999986,-1.38,0.0
0.33999999999999986,-1.3599999999999999,0.0
0.33999999999999986,-1.3399999999999999,0.0
0.33999999999999986,-1.3199999999999998,0.0
0.33999999999999986,-1.2999999999999998,0.0
0.33999999999999986,-1.28,0.0
0.33999999999999986,-1.26,0.0
0.33999999999999986,-1.24,0.0
0.33999999999999986,-1.22,0.0
0.33999999999999986,-1.2,0.0
0.33999999999999986,-1.18,0.0
0.33999999999999986,-1.1600000000000001,0.0
0.33999999999999986,-1.1400000000000001,0.0
0.33999999999999986,-1.12,0.0
0.33999999999999986,-1.1,0.0
0.33999999999999986,-1.08,0.0
0.33999999999999986,-1.06,0.0
0.33999999999999986,-1.04,0.0
0.33999999999999986,-1.02,0.0
0.33999999999999986,-1.0,0.0
0.33999999999999986,-0.98,0.0
0.33999999999999986,-0.96,0.0
0.33999999999999986,-0.94,0.0
0.33999999999999986,-0.9199999999999999,0.0
0.33999999999999986,-0.8999999999999999,0.0
0.33999999999999986,-0.8799999999999999,0.0
0.33999999999999986,-0.8599999999999999,0.0
0.33999999999999986,-0.8400000000000001,0.0
0.33999999999999986,-0.8200000000000001,0.0
0.33999999999999986,-0.8,0.0
0.33999999999999986,-0.78,0.0
0.33999999999999986,-0.76,0.0
0.33999999999999986,-0.74,0.0
0.33999999999999986,-0.72,0.0
0.33999999999999986,-0.7,0.0
0.33999999999999986,-0.6799999999999999,0.0
0.33999999999999986,-0.6599999999999999,0.0
0.33999999999999986,-0.6399999999999999,0.0
0.33999999999999986,-0.6199999999999999,0.0
0.33999999999999986,-0.5999999999999999,0.0
0.33999999999999986,-0.5800000000000001,0.0
0.33999999999999986,-0.56,0.0
0.33999999999999986,-0.54,0.0
0.33999999999999986,-0.52,0.0
0.33999999999999986,-0.5,0.0
0.33999999999999986,-0.48,0.0
0.33999999999999986,-0.45999999999999996,0.0
0.33999999999999986,-0.43999999999999995,0.0
0.33999999999999986,-0.41999999999999993,0.0
0.33999999999999986,-0.3999999999999999,0.0
0.33999999999999986,-0.3799999999999999,0.0
0.33999999999999986,-0.3599999999999999,0.0
0.33999999999999986,-0.33999999999999986,0.0
0.33999999999999986,-0.32000000000000006,0.0
0.33999999999999986,-0.30000000000000004,0.0
0.33999999999999986,-0.28,0.0
0.33999999999999986,-0.26,0.0
0.33999999999999986,-0.24,0.0
0.33999999999999986,-0.21999999999999997,0.0
0.33999999999999986,-0.19999999999999996,0.0
0.33999999999999986,-0.17999999999999994,0.0
0.33999999999999986,-0.15999999999999992,0.0
0.33999999999999986,-0.1399999999999999,0.0
0.33999999999999986,-0.11999999999999988,0.0
0.33999999999999986,-0.09999999999999987,0.0
0.33999999999999986,-0.08000000000000007,0.0
0.33999999999999986,-0.06000000000000005,0.0
0.33999999999999986,-0.040000000000000036,0.0
0.33999999999999986,-0.020000000000000018,0.0
0.33999999999999986,0.0,0.0
0.33999999999999986,0.020000000000000018,0.0
0.33999999999999986,0.040000000000000036,0.0
0.33999999999999986,0.06000000000000005,0.0
0.33999999999999986,0.08000000000000007,0.0
0.33999999999999986,0.10000000000000009,0.0
0.33999999999999986,0.1200000000000001,0.0
0.33999999999999986,0.14000000000000012,0.0
0.33999999999999986,0.16000000000000014,0.0
0.33999999999999986,0.18000000000000016,0.0
0.33999999999999986,0.20000000000000018,0.0
0.33999999999999986,0.2200000000000002,0.0
0.33999999999999986,0.2400000000000002,0.0
0.33999999999999986,0.26000000000000023,0.0
0.33999999999999986,0.28000000000000025,0.0
0.33999999999999986,0.30000000000000027,0.0
0.33999999999999986,0.31999999999999984,0.0
0.33999999999999986,0.33999999999999986,0.0
0.33999999999999986,0.3599999999999999,0.0
0.33999999999999986,0.3799999999999999,0.0
0.33999999999999986,0.3999999999999999,0.0
0.33999999999999986,0.41999999999999993,0.0
0.33999999999999986,0.43999999999999995,0.0
0.33999999999999986,0.45999999999999996,0.0
0.33999999999999986,0.48,0.0
0.33999999999999986,0.5,0.0
0.33999999999999986,0.52,0.0
0.33999999999999986,0.54,0.0
0.33999999999999986,0.56,0.0
0.33999999999999986,0.5800000000000001,0.0
0.33999999999999986,0.6000000000000001,0.0
0.33999999999999986,0.6200000000000001,0.0
0.33999999999999986,0.6400000000000001,0.0
0.33999999999999986,0.6600000000000001,0.0
0.33999999999999986,0.6800000000000002,0.0
0.33999999999999986,0.7000000000000002,0.0
0.33999999999999986,0.7200000000000002,0.0
0.33999999999999986,0.7400000000000002,0.0
0.33999999999999986,0.7600000000000002,0.0
0.33999999999999986,0.7800000000000002,0.0
0.33999999999999986,0.8000000000000003,0.0
0.33999999999999986,0.8199999999999998,0.0
0.33999999999999986,0.8399999999999999,0.0
0.33999999999999986,0.8599999999999999,0.0
0.33999999999999986,0.8799999999999999,0.0
0.33999999999999986,0.8999999999999999,0.0
0.33999999999999986,0.9199999999999999,0.0
0.33999999999999986,0.94,0.0
0.33999999999999986,0.96,0.0
0.33999999999999986,0.98,0.0
0.33999999999999986,1.0,0.0
0.33999999999999986,1.02,0.0
0.33999999999999986,1.04,0.0
0.33999999999999986,1.06,0.0
0.33999999999999986,1.08,0.0
0.33999999999999986,1.1,0.0
0.33999999999999986,1.12,0.0
0.33999999999999986,1.1400000000000001,0.0
0.33999999999999986,1.1600000000000001,0.0
0.33999999999999986,1.1800000000000002,0.0
0.33999999999999986,1.2000000000000002,0.0
0.33999999999999986,1.2200000000000002,0.0
0.33999999999999986,1.2400000000000002,0.0
0.33999999999999986,1.2600000000000002,0.0
0.33999999999999986,1.2800000000000002,0.0
0.33999999999999986,1.3000000000000003,0.0
0.33999999999999986,1.3200000000000003,0.0
0.33999999999999986,1.3399999999999999,0.0
0.33999999999999986,1.3599999999999999,0.0
0.33999999999999986,1.38,0.0
0.33999999999999986,1.4,0.0
0.33999999999999986,1.42,0.0
0.33999999999999986,1.44,0.0
0.33999999999999986,1.46,0.0
0.33999999999999986,1.48,0.0
0.33999999999999986,1.5,0.0
0.33999999999999986,1.52,0.0
0.33999999999999986,1.54,0.0
0.33999999999999986,1.56,0.0
0.33999999999999986,1.58,0.0
0.33999999999999986,1.6,0.0
0.33999999999999986,1.62,0.0
0.33999999999999986,1.6400000000000001,0.0
0.33999999999999986,1.6600000000000001,0.0
0.33999999999999986,1.6800000000000002,0.0
0.33999999999999986,1.7000000000000002,0.0
0.33999999999999986,1.7200000000000002,0.0
0.33999999999999986,1.7400000000000002,0.0
0.33999999999999986,1.7600000000000002,0.0
0.33999999999999986,1.7800000000000002,0.0
0.33999999999999986,1.8000000000000003,0.0
0.33999999999999986,1.8200000000000003,0.0
0.33999999999999986,1.8399999999999999,0.0
0.33999999999999986,1.8599999999999999,0.0
0.33999999999999986,1.88,0.0
0.33999999999999986,1.9,0.0
0.33999999999999986,1.92,0.0
0.33999999999999986,1.94,0.0
0.33999999999999986,1.96,0.0
0.33999999999999986,1.98,0.0
0.33999999999999986,2.0,0.0
0.3599999999999999,-2.0,0.0
0.3599999999999999,-1.98,0.0
0.3599999999999999,-1.96,0.0
0.3599999999999999,-1.94,0.0
0.3599999999999999,-1.92,0.0
0.3599999999999999,-1.9,0.0
0.3599999999999999,-1.88,0.0
0.3599999999999999,-1.8599999999999999,0.0
0.3599999999999999,-1.84,0.0
0.3599999999999999,-1.82,0.0
0.3599999999999999,-1.8,0.0
0.3599999999999999,-1.78,0.0
0.3599999999999999,-1.76,0.0
0.3599999999999999,-1.74,0.0
0.3599999999999999,-1.72,0.0
0.3599999999999999,-1.7,0.0
0.3599999999999999,-1.68,0.0
0.3599999999999999,-1.66,0.0
0.3599999999999999,-1.6400000000000001,0.0
0.3599999999999999,-1.62,0.0
0.3599999999999999,-1.6,0.0
0.3599999999999999,-1.58,0.0
0.3599999999999999,-1.56,0.0
0.3599999999999999,-1.54,0.0
0.3599999999999999,-1.52,0.0
0.3599999999999999,-1.5,0.0
0.3599999999999999,-1.48,0.0
0.3599999999999999,-1.46,0.0
0.3599999999999999,-1.44,0.0
0.3599999999999999,-1.42,0.0
0.3599999999999999,-1.4,0.0
0.3599999999999999,-1.38,0.0
0.3599999999999999,-1.3599999999999999,0.0
0.3599999999999999,-1.3399999999999999,0.0
0.3599999999999999,-1.3199999999999998,0.0
0.3599999999999999,-1.2999999999999998,0.0
0.3599999999999999,-1.28,0.0
0.3599999999999999,-1.26,0.0
0.3599999999999999,-1.24,0.0
0.3599999999999999,-1.22,0.0
0.3599999999999999,-1.2,0.0
0.3599999999999999,-1.18,0.0
0.3599999999999999,-1.1600000000000001,0.0
0.3599999999999999,-1.1400000000000001,0.0
0.3599999999999999,-1.12,0.0
0.3599999999999999,-1.1,0.0
0.3599999999999999,-1.08,0.0
0.3599999999999999,-1.06,0.0
0.3599999999999999,-1.04,0.0
0.3599999999999999,-1.02,0.0
0.3599999999999999,-1.0,0.0
0.3599999999999999,-0.98,0.0
0.3599999999999999,-0.96,0.0
0.3599999999999999,-0.94,0.0
0.3599999999999999,-0.9199999999999999,0.0
0.3599999999999999,-0.8999999999999999,0.0
0.3599999999999999,-0.8799999999999999,0.0
0.3599999999999999,-0.8599999999999999,0.0
0.3599999999999999,-0.8400000000000001,0.0
0.3599999999999999,-0.8200000000000001,0.0
0.3599999999999999,-0.8,0.0
0.3599999999999999,-0.78,0.0
0.3599999999999999,-0.76,0.0
0.3599999999999999,-0.74,0.0
0.3599999999999999,-0.72,0.0
0.3599999999999999,-0.7,0.0
0.3599999999999999,-0.6799999999999999,0.0
0.3599999999999999,-0.6599999999999999,0.0
0.3599999999999999,-0.6399999999999999,0.0
0.3599999999999999,-0.6199999999999999,0.0
0.3599999999999999,-0.5999999999999999,0.0
0.3599999999999999,-0.5800000000000001,0.0
0.3599999999999999,-0.56,0.0
0.3599999999999999,-0.54,0.0
0.3599999999999999,-0.52,0.0
0.3599999999999999,-0.5,0.0
0.3599999999999999,-0.48,0.0
0.3599999999999999,-0.45999999999999996,0.0
0.3599999999999999,-0.43999999999999995,0.0
0.3599999999999999,-0.41999999999999993,0.0
0.3599999999999999,-0.3999999999999999,0.0
0.3599999999999999,-0.3799999999999999,0.0
0.3599999999999999,-0.3599999999999999,0.0
0.3599999999999999,-0.33999999999999986,0.0
0.3599999999999999,-0.32000000000000006,0.0
0.3599999999999999,-0.30000000000000004,0.0
0.3599999999999999,-0.28,0.0
0.3599999999999999,-0.26,0.0
0.3599999999999999,-0.24,0.0
0.3599999999999999,-0.21999999999999997,0.0
0.3599999999999999,-0.19999999999999996,0.0
0.3599999999999999,-0.17999999999999994,0.0
0.3599999999999999,-0.15999999999999992,0.0
0.3599999999999999,-0.1399999999999999,0.0
0.3599999999999999,-0.11999999999999988,0.0
0.3599999999999999,-0.09999999999999987,0.0
0.3599999999999999,-0.08000000000000007,0.0
0.3599999999999999,-0.06000000000000005,0.0
0.3599999999999999,-0.040000000000000036,0.0
0.3599999999999999,-0.020000000000000018,0.0
0.3599999999999999,0.0,0.0
0.3599999999999999,0.020000000000000018,0.0
0.3599999999999999,0.040000000000000036,0.0
0.3599999999999999,0.06000000000000005,0.0
0.3599999999999999,0.08000000000000007,0.0
0.3599999999999999,0.10000000000000009,0.0
0.3599999999999999,0.1200000000000001,0.0
0.3599999999999999,0.14000000000000012,0.0
0.3599999999999999,0.16000000000000014,0.0
0.3599999999999999,0.18000000000000016,0.0
0.3599999999999999,0.20000000000000018,0.0
0.3599999999999999,0.2200000000000002,0.0
0.3599999999999999,0.2400000000000002,0.0
0.3599999999999999,0.26000000000000023,0.0
0.3599999999999999,0.28000000000000025,0.0
0.3599999999999999,0.30000000000000027,0.0
0.3599999999999999,0.31999999999999984,0.0
0.3599999999999999,0.33999999999999986,0.0
0.3599999999999999,0.3599999999999999,0.0
0.3599999999999999,0.3799999999999999,0.0
0.3599999999999999,0.3999999999999999,0.0
0.3599999999999999,0.41999999999999993,0.0
0.3599999999999999,0.43999999999999995,0.0
0.3599999999999999,0.45999999999999996,0.0
0.3599999999999999,0.48,0.0
0.3599999999999999,0.5,0.0
0.3599999999999999,0.52,0.0
0.3599999999999999,0.54,0.0
0.3599999999999999,0.56,0.0
0.3599999999999999,0.5800000000000001,0.0
0.3599999999999999,0.6000000000000001,0.0
0.3599999999999999,0.6200000000000001,0.0
0.3599999999999999,0.6400000000000001,0.0
0.3599999999999999,0.6600000000000001,0.0
0.3599999999999999,0.6800000000000002,0.0
0.3599999999999999,0.7000000000000002,0.0
0.3599999999999999,0.7200000000000002,0.0
0.3599999999999999,0.7400000000000002,0.0
0.3599999999999999,0.7600000000000002,0.0
0.3599999999999999,0.7800000000000002,0.0
0.3599999999999999,0.8000000000000003,0.0
0.3599999999999999,0.8199999999999998,0.0
0.3599999999999999,0.8399999999999999,0.0
0.3599999999999999,0.8599999999999999,0.0
0.3599999999999999,0.8799999999999999,0.0
0.3599999999999999,0.8999999999999999,0.0
0.3599999999999999,0.9199999999999999,0.0
0.3599999999999999,0.94,0.0
0.3599999999999999,0.96,0.0
0.3599999999999999,0.98,0.0
0.3599999999999999,1.0,0.0
0.3599999999999999,1.02,0.0
0.3599999999999999,1.04,0.0
0.3599999999999999,1.06,0.0
0.3599999999999999,1.08,0.0
0.3599999999999999,1.1,0.0
0.3599999999999999,1.12,0.0
0.3599999999999999,1.1400000000000001,0.0
0.3599999999999999,1.1600000000000001,0.0
0.3599999999999999,1.1800000000000002,0.0
0.3599999999999999,1.2000000000000002,0.0
0.3599999999999999,1.2200000000000002,0.0
0.3599999999999999,1.2400000000000002,0.0
0.3599999999999999,1.2600000000000002,0.0
0.3599999999999999,1.2800000000000002,0.0
0.3599999999999999,1.3000000000000003,0.0
0.3599999999999999,1.3200000000000003,0.0
0.3599999999999999,1.3399999999999999,0.0
0.3599999999999999,1.3599999999999999,0.0
0.3599999999999999,1.38,0.0
0.3599999999999999,1.4,0.0
0.3599999999999999,1.42,0.0
0.3599999999999999,1.44,0.0
0.3599999999999999,1.46,0.0
0.3599999999999999,1.48,0.0
0.3599999999999999,1.5,0.0
0.3599999999999999,1.52,0.0
0.3599999999999999,1.54,0.0
0.3599999999999999,1.56,0.0
0.3599999999999999,1.58,0.0
0.3599999999999999,1.6,0.0
0.3599999999999999,1.62,0.0
0.3599999999999999,1.6400000000000001,0.0
0.3599999999999999,1.6600000000000001,0.0
0.3599999999999999,1.6800000000000002,0.0
0.3599999999999999,1.7000000000000002,0.0
0.3599999999999999,1.7200000000000002,0.0
0.3599999999999999,1.7400000000000002,0.0
0.3599999999999999,1.7600000000000002,0.0
0.3599999999999999,1.7800000000000002,0.0
0.3599999999999999,1.8000000000000003,0.0
0.3599999999999999,1.8200000000000003,0.0
0.3599999999999999,1.8399999999999999,0.0
0.3599999999999999,1.8599999999999999,0.0
0.3599999999999999,1.88,0.0
0.3599999999999999,1.9,0.0
0.3599999999999999,1.92,0.0
0.3599999999999999,1.94,0.0
0.3599999999999999,1.96,0.0
0.3599999999999999,1.98,0.0
0.3599999999999999,2.0,0.0
0.3799999999999999,-2.0,0.0
0.3799999999999999,-1.98,0.0
0.3799999999999999,-1.96,0.0
0.3799999999999999,-1.94,0.0
0.3799999999999999,-1.92,0.0
0.3799999999999999,-1.9,0.0
0.3799999999999999,-1.88,0.0
0.3799999999999999,-1.8599999999999999,0.0
0.3799999999999999,-1.84,0.0
0.3799999999999999,-1.82,0.0
0.3799999999999999,-1.8,0.0
0.3799999999999999,-1.78,0.0
0.3799999999999999,-1.76,0.0
0.3799999999999999,-1.74,0.0
0.3799999999999999,-1.72,0.0
0.3799999999999999,-1.7,0.0
0.3799999999999999,-1.68,0.0
0.3799999999999999,-1.66,0.0
0.3799999999999999,-1.6400000000000001,0.0
0.3799999999999999,-1.62,0.0
0.3799999999999999,-1.6,0.0
0.3799999999999999,-1.58,0.0
0.3799999999999999,-1.56,0.0
0.3799999999999999,-1.54,0.0
0.3799999999999999,-1.52,0.0
0.3799999999999999,-1.5,0.0
0.3799999999999999,-1.48,0.0
0.3799999999999999,-1.46,0.0
0.3799999999999999,-1.44,0.0
0.3799999999999999,-1.42,0.0
0.3799999999999999,-1.4,0.0
0.3799999999999999,-1.38,0.0
0.3799999999999999,-1.3599999999999999,0.0
0.3799999999999999,-1.3399999999999999,0.0
0.3799999999999999,-1.3199999999999998,0.0
0.3799999999999999,-1.2999999999999998,0.0
0.3799999999999999,-1.28,0.0
0.3799999999999999,-1.26,0.0
0.3799999999999999,-1.24,0.0
0.3799999999999999,-1.22,0.0
0.3799999999999999,-1.2,0.0
0.3799999999999999,-1.18,0.0
0.3799999999999999,-1.1600000000000001,0.0
0.3799999999999999,-1.1400000000000001,0.0
0.3799999999999999,-1.12,0.0
0.3799999999999999,-1.1,0.0
0.3799999999999999,-1.08,0.0
0.3799999999999999,-1.06,0.0
0.3799999999999999,-1.04,0.0
0.3799999999999999,-1.02,0.0
0.3799999999999999,-1.0,0.0
0.3799999999999999,-0.98,0.0
